340	2762	5
3367	3462	5
3724	3481	5
5066	3408	3.02856
3721	2567	3.18315
2449	357	4.67394
4208	2858	3.72329
4654	1276	4.94349
3738	589	3.90539
4464	1225	4.48283
4251	3703	4.1977
6005	1249	4.616
4396	2420	4.28266
3717	3201	3.64268
4975	1947	3.58491
1091	2019	4.79345
1563	1394	3.76572
4890	3702	3.68887
2883	319	4.53794
4244	260	4.28749
4321	3409	3.06088
902	1581	1.85874
5344	1246	2.42908
4968	3097	2.8262
2140	2881	4.42843
2382	454	3.34357
5359	3703	4.44598
3949	462	2.99789
6007	1735	2.64611
1822	1206	4.5884
5492	2278	4.6479
5462	1372	3.89969
5195	3638	3.20339
1926	1291	4.81514
3460	3744	2.72318
4325	3594	2.58925
287	3250	2.95868
34	1291	4.53057
1872	203	3.86635
5630	3538	3.86277
4402	3203	3.77194
2013	2081	1.69692
466	500	4.12302
4061	2596	3.20797
119	1617	3.27713
4924	2735	3.40745
2887	2724	2.581
5026	448	3.62364
1531	3791	2.96182
3652	318	4.29197
5312	2529	4.7127
3515	3447	4.32353
1738	2278	2.66212
4607	539	2.24456
3465	1199	5
1687	2640	3.66505
1149	1059	3.27511
4640	971	4.14067
3236	1867	1.96406
4098	2080	3.95228
5531	2762	5
4988	2828	1
3181	3072	3.892
708	2272	3.39366
253	1801	1.77687
3574	902	4.69795
5300	366	2.3871
2114	3259	4.06641
388	1394	3.88567
2485	1259	3.9739
3260	2100	4.58927
4567	299	5
1783	3814	4.27124
4687	1095	2.03754
3132	1389	3.48101
4181	3000	2.26803
2025	1375	3.48968
4538	2167	3.29956
697	1569	2.97702
607	47	3.78627
3964	1474	1.00128
895	3160	4.76273
2361	3827	2.22449
2505	1884	3.53272
957	367	3.11751
5560	377	4.08296
5417	2916	3.84579
1127	587	4.73567
2368	3093	5
2542	427	2.52844
5634	1617	4.09713
3763	3936	4.65038
3205	2028	3.72611
4104	3251	2.76088
2312	466	3.55617
3223	1193	4.52889
4204	1038	4.2159
3361	785	3.07718
5738	1245	4.12293
4590	3425	3.02953
5543	3608	3.52902
2522	1073	3.60343
3909	674	3.58538
4260	367	4.37919
3505	1747	2.93781
2145	32	3.58415
1764	2370	4.37902
308	924	5
393	2485	3.27604
2859	1995	1
540	442	2.83272
2799	2364	3.47841
4305	2985	2.61337
4160	1500	4.48076
3868	678	3.40818
2306	1617	3.5136
1952	377	4.49485
5430	908	4.37364
5808	595	5
3058	2051	2.88564
477	1304	3.70977
270	1955	2.60195
2337	3827	4.1949
3119	1923	4.69835
5026	178	3.44333
2538	29	4.64723
5160	1646	3.05567
4366	1258	5
4757	1769	3.10495
3925	1672	3.48082
2761	2137	2.47537
4862	2985	3.51269
2040	81	4.18178
5508	3633	3.895
2858	899	3.73603
942	1537	2.82086
4342	3819	3.87296
1320	2491	2.12324
4897	1035	4.137
857	62	4.0846
2393	3809	2.25678
792	2688	3.08612
2358	2148	1.7994
4406	3526	4.02074
3737	1589	3.63365
1589	1732	4.07767
4600	2617	3.37469
2538	3179	3.5877
2157	1243	3.35117
2297	2294	3.75299
3482	10	4.37951
5540	3479	4.39222
2578	1270	3.39619
4161	3066	3.18276
297	3359	4.51852
5394	2012	1.6998
2047	3489	4.04124
3970	2321	4.6867
1303	2971	4.41207
5395	3101	3.31587
4847	2370	3.66114
4551	2023	4.76076
3046	2403	4.592
4150	2	3.3925
407	3033	4.89103
1923	3671	4.90367
3003	2640	3.91384
696	998	1.94399
4406	1230	5
3848	3005	4.2758
2655	1693	3.95014
4488	1097	3.46656
4252	2700	4.98391
996	2520	1
3608	1196	4.45107
1697	2474	4.14951
5204	1222	2.45513
179	1291	4.43042
194	3	3.21629
2730	360	1.45581
310	2015	3.77887
4541	2324	3.76072
5825	2115	3.99289
4092	2329	4.72439
2673	2028	3.81474
1076	1917	3.49655
1377	3812	4.62903
2941	1673	3.82959
5292	1947	3.24367
3515	2949	4.54603
1872	3935	1.98629
2640	3130	1
1607	3102	4.12265
5886	784	1
5278	3871	3.31738
1143	1641	4.71584
2268	1197	4.19794
1729	3453	2.77543
294	1924	1.76782
324	1097	3.86841
3665	448	2.47882
3307	3155	4.48076
5605	2053	2.05979
1633	1302	3.86577
4777	1639	4.23948
4555	2502	3.82168
4433	223	1.63316
2436	1387	4.27748
4448	2003	3.25844
2442	1590	2.09293
161	3254	2.55982
3140	1136	5
1087	1473	3.27459
1891	1694	3.20986
1824	595	3.00382
2036	474	3.38886
3535	1541	2.42976
3145	1544	4.48318
4113	2890	4.09235
2452	3814	2.29475
1114	1885	3.72009
2861	2340	3.02001
2278	3114	4.42614
2526	3071	3.66109
1192	2987	2.98027
3412	474	4.26591
3012	1371	3.47612
5279	2641	4.11812
4883	3824	2.57571
2393	1285	2.34949
2705	1617	3.84167
4701	1479	1
1394	3167	3.4654
4895	3937	2.18232
2972	1193	4.41854
449	780	1.95379
2393	2502	3.21597
5984	3861	1.09809
1088	587	3.67248
2817	2846	3.44631
2638	1394	4.61628
3799	3054	3.78694
2478	26	4.62687
4344	801	3.76647
4498	3363	4.58821
1082	1090	4.86894
4742	3213	4.08997
84	2139	3.86431
1060	1084	5
1083	1212	3.88058
3212	1228	3.06997
5914	527	4.65593
6001	2054	3.96437
1176	348	4.16034
5603	1359	1.83377
1015	1265	3.79721
5406	1	3.29973
4308	220	1.51555
5796	2116	2.86442
1125	2700	1.58721
2676	5	3.95173
2293	747	2.62752
163	1584	3.21772
1453	1422	2.65693
5846	32	4.35085
253	2835	1.15553
5191	1347	4.08804
400	3418	3.33346
2385	3044	4.47875
2465	1136	4.06853
288	1407	5
5508	3525	3.94947
338	1997	5
2127	2003	3.55509
2423	2161	3.05902
2960	1210	4.63262
4814	1794	3.23755
5617	1379	3.64651
4619	953	3.82295
4394	2137	3.12437
4462	2683	2.72247
4517	3623	5
4432	3755	3.29235
1697	592	3.28236
4924	2443	4.00325
5916	2647	2.56791
957	1031	1.0662
3385	1286	4.48257
336	745	5
2074	497	3.43938
352	3060	2.88616
1410	2167	3.28972
2974	2374	3.33132
3790	512	3.01295
3229	372	2.63267
1157	329	3.10657
2616	994	4.93476
1850	2687	3.96784
3474	780	2.53178
5453	527	3.04532
1927	2194	4.59974
2769	2571	4.03809
3595	1080	3.79256
1981	3421	4.60334
76	2710	3.68143
3010	2506	2.51057
740	1997	2.85826
5305	2396	4.42006
2390	1219	4.35996
95	3255	3.28957
4619	1029	3.1366
2264	2396	3.39396
4972	3528	1.66205
2631	1327	2.77301
1847	441	4.09607
3305	3350	3.17844
2458	3452	3.79897
3545	1276	3.9738
1443	1997	3.6226
995	2096	3.16076
4308	1882	1.24764
4987	3114	5
4974	1411	3.23502
1611	1498	3.17513
3399	628	4.21587
4947	1584	3.75251
747	1500	4.0882
1718	349	3.79755
857	3481	5
2894	2707	3.54499
2076	1304	5
4331	1566	2.94136
87	2462	1.71799
629	1240	3.76516
4083	830	3.11818
1947	1721	4.7629
5905	224	1
5114	11	3.38596
3439	2747	2.72318
1768	3039	4.97278
4545	788	2.93595
3199	1225	3.2817
1958	224	2.76636
3797	2949	3.94388
1303	1207	3.84192
5610	1721	3.19573
3925	1474	2.73918
