3800	1929	4.12206
1125	537	1.42009
3468	736	3.2168
2627	1387	4.00078
1084	317	3.16712
405	164	3.89495
3860	1215	4.91553
1801	1135	5
4895	3102	2.30311
3469	1641	3.89374
5505	2028	5
1719	852	4.35377
5616	475	3.73379
934	1673	4.08703
3816	34	4.48234
3508	3528	3.56847
5632	2883	3.60432
5878	1377	1.53821
3987	11	3.04659
3864	2987	3.09827
4221	1968	4.3468
5152	140	1
5071	2194	3.80556
1026	3450	4.24144
1758	1197	3.26886
1082	2194	4.47181
5054	953	3.66633
86	1441	3.56667
4717	2710	2.39054
1559	3729	3.97382
3184	3153	3.29828
2760	2640	3.72945
3949	553	3.02286
642	3617	4.40973
3234	3911	3.64541
5846	458	4.64603
4398	2178	3.91612
2550	1380	3.88353
1157	2985	3.60796
2109	599	3.35462
4654	1282	3.1982
1616	3798	3.92022
5191	920	2.13861
4058	2167	3.63589
2538	1089	4.08652
1993	110	3.29642
4343	1172	4.39113
752	1190	3.70326
5224	3033	4.51049
3023	3726	3.97531
2388	1379	5
5433	1639	1.78306
670	2395	4.66428
4332	1380	3.18079
4642	3911	4.80401
753	3580	2.74244
3194	1240	2.20974
4284	838	4.4241
1368	349	4.76705
6025	2805	2.10048
4115	2124	3.49882
4499	832	4.07616
3146	1393	3.39031
2550	3452	4.23328
4204	466	1.86816
414	2903	1.93172
5219	2049	3.16317
5231	3082	2.83646
2609	457	2.99437
2624	2289	3.87474
4953	3452	2.64444
4262	2735	3.49987
1587	117	3.42696
5010	1391	2.23197
1634	2688	3.03622
4344	1089	3.56759
254	2968	3.91809
1315	3249	2.55675
1615	2469	3.11659
1568	1264	4.24031
4430	3703	3.31074
3217	1569	2.50951
5308	1584	3.91848
3875	1036	4.51728
5579	1298	2.47525
3925	2340	3.49368
4594	1261	4.54729
1256	2141	3.93892
2213	29	3.85249
5172	1984	2.80574
4486	1235	2.68511
4292	1571	3.3191
3802	2916	4.19495
217	954	4.71332
930	2583	1.55731
3793	3546	4.44625
1084	1680	3.64279
131	2333	4.83289
1756	3393	2.1458
1048	2067	5
573	2495	4.15617
4244	1269	3.88929
3132	2676	2.51433
5959	377	3.224
1956	1196	4.21886
875	3730	5
1379	39	3.94134
5261	1282	3.30855
4241	3020	3.5158
2200	1252	4.17829
2579	2763	3.6171
1456	2858	4.53533
4079	3173	1.02793
5026	2109	3.78733
4152	2796	3.86955
190	2133	3.70191
4821	733	4.93688
2015	1022	2.74147
3361	1252	3.67286
938	3033	5
5649	2683	3.78551
4462	908	4.57225
5825	151	4.12445
3275	3685	3.13354
4701	3263	1.91545
5565	3760	4.72819
2229	2527	4.03942
5712	800	3.64005
1462	3534	2.48908
2151	934	3.38727
4137	3671	4.57356
3477	1704	4.15627
5799	2302	3.10282
2568	3358	3.66781
4205	377	3.10822
4922	2986	2.92225
4873	3253	3.85777
407	504	3.98211
5138	2434	3.70281
1649	2748	1.80028
840	1226	3.09064
1002	1252	1.88934
2125	1968	4.64939
4717	318	4.39182
3009	1084	5
1257	909	5
3017	3256	4.22134
2654	2396	2.11468
1214	2013	2.26651
1490	1912	2.93598
335	3608	5
1666	1610	3.66892
670	541	4.42601
3047	2912	3.8141
258	1777	4.53626
1557	1979	1.5579
4777	880	2.26964
4132	866	4.11398
4767	3338	4.13878
5243	2396	5
3142	2243	3.44778
4213	2571	3.93492
4061	1587	2.47344
1539	2648	4.29816
4173	936	4.43963
2107	2040	2.45814
1330	3499	4.03412
1233	810	1.46741
1474	3176	3.76987
1455	3623	3.22968
4221	1378	4.89773
5491	118	4.41438
888	2926	2.86819
160	1339	4.01576
1436	2336	3.34036
2729	3174	1.52317
1966	288	1.17499
4514	1036	3.90533
2353	1215	3.316
3016	588	5
4436	455	3.16095
4410	2011	3.70204
4930	588	3.48218
1174	1968	3.88693
4724	1	3.7358
1913	2539	5
4653	1625	3.69528
4982	2405	1.46693
3799	3624	3.44333
4762	321	2.88541
591	942	4.11291
1657	574	3.11782
3286	2088	3.31759
4576	1586	3.34179
398	2184	3.37807
518	2469	2.83184
809	2808	1.33425
3525	2359	3.58195
81	2805	3.66055
651	480	4.16257
5178	858	5
4163	2394	5
992	2330	3.25002
802	2455	2.69907
2191	288	5
4157	3504	4.23736
644	3396	3.82948
5104	2403	2.83545
4155	811	3.18934
2423	2758	2.11831
3874	2664	2.96278
5097	1959	3.38558
4100	330	1.62641
2372	541	4.11533
1531	2467	3.08235
1261	912	5
405	153	1.31534
4166	3159	2.64723
3010	2959	4.36022
618	898	4.14746
5521	2997	4.73702
4698	3481	5
5951	1645	3.65914
2878	2099	3.96778
5152	2940	3.95804
4448	2571	3.82481
2317	1390	3.99288
5517	1390	2.64078
656	1653	3.00455
4425	1398	3.87158
1524	318	4.54671
4266	1035	2.14498
5312	1197	5
1408	2628	4.34487
3195	1299	3.50969
2177	1610	4.20547
2008	2020	4.18086
2555	2080	4.31222
5325	2406	4.02807
1750	423	2.64736
956	1955	4.28096
4083	1011	2.45875
4347	2	2.30104
5580	3093	3.32997
1781	3926	3.58826
2769	1593	3.67275
2217	3301	3.63388
3974	3801	4.52306
87	1296	4.11045
1354	3102	4.4714
1872	305	3.34902
5530	968	2.93306
2417	1387	3.84707
5131	3178	3.60601
5086	2194	3.73402
1583	837	3.09916
2356	165	3.69679
2378	736	3.57942
3671	928	3.81588
5057	1282	3.9761
1593	2370	4.57996
1856	2746	3.97246
2886	1101	4.40391
5	3508	4.13906
1619	3715	3.49413
4090	1794	3.22505
1009	2018	2.53365
3362	3552	3.85593
4894	2187	2.29387
2988	2427	3.83249
850	2090	4.58675
3669	2908	3.8522
5560	3551	2.31703
4610	480	3.37869
4370	924	3.60979
4672	920	4.5274
3107	1093	2.46564
1791	3269	4.51168
1688	3826	1.14286
1212	1704	4.35067
2212	2295	3.65159
2587	1676	3.95941
583	497	4.18117
389	2282	1.98899
2873	2856	2.4163
4191	3775	3.57686
87	3471	4.17664
584	1921	3.8058
145	275	1
1675	110	4.34225
1971	2657	1.69305
4685	2805	2.3643
5559	2320	2.86283
4026	1588	1
976	1721	3.83815
3230	1219	3.71318
880	3435	3.47951
3497	581	3.74605
2060	1258	3.50438
3146	3135	3.35348
89	898	4.64958
888	1193	3.87307
4054	3408	4.24892
754	2642	2.41906
4530	457	3.73266
5939	933	2.88561
4424	648	3.55492
5114	543	4.22276
5733	3730	3.98229
2225	1257	5
5993	3255	3.08007
1426	95	1.71774
5769	2126	1.74681
4509	2700	3.67169
472	3429	3.26437
498	2599	4.56312
1166	1148	5
5264	518	2.5424
2627	3257	3.55782
414	3704	2.75557
5089	1223	4.0098
5673	1608	3.77017
5331	1097	3.78375
4989	927	3.95465
4756	58	4.62397
3990	3117	5
1874	1197	3.93942
1696	801	2.66568
1901	1010	4.1524
5748	1446	5
3432	3685	3.95391
3206	3263	3.0494
1326	1208	3.60953
3810	3030	3.99773
2235	891	2.73753
377	596	4.07982
3573	2424	4.0097
5446	180	3.28874
958	1302	3.7931
3630	2369	2.97652
1084	1458	3.56311
2883	2161	4.49829
3639	3072	3.46663
5051	1047	5
1341	2028	2.73481
5968	2571	5
2742	1256	5
5248	3712	3.62304
439	3624	3.85244
278	1177	4.90524
1394	1077	4.8025
2650	2387	3.34934
995	3744	4.01186
2191	3148	4.55558
3860	3190	1
964	994	3.61218
1120	1645	2.77136
1977	2917	3.19377
3134	1456	1.96327
282	480	3.90031
763	3005	3.0456
1456	70	5
1593	1235	4.96957
1077	541	4.03751
4817	1962	5
4972	2805	1.25075
5733	3471	3.66508
4343	3307	5
4006	1278	3.07984
3376	1262	4.82717
537	1917	3.40047
59	2991	4.47057
4303	2355	5
4975	364	3.90875
4217	783	1.49412
4394	267	2.89055
2618	1270	4.31317
2804	2302	4.33563
441	909	2.89875
2769	3107	3.82753
2273	3248	2.3895
5492	919	4.48601
2043	2550	3.34028
2193	1208	5
4649	1208	4.23123
3055	2699	3.04894
5352	260	4.71841
4916	2835	1.82084
598	2262	3.92277
300	2527	2.88052
483	3082	3.77024
4011	909	5
2643	515	3.37449
232	1517	4.60367
4550	356	2.89885
4142	2132	3.72165
3760	2976	2.1306
5207	357	4.13883
3048	1198	4.31212
2285	3763	3.49473
51	3070	2.8849
1340	1234	5
4292	2575	4.4008
5364	2583	4.22054
5276	2144	3.68972
5806	1197	4.644
4223	2762	4.09529
1207	1097	4.02209
4701	3107	2.88603
303	800	3.03658
2959	358	2.98855
5130	2906	2.56178
2062	2876	5
4462	1171	3.24621
3128	1270	4.04635
4798	1924	3.10452
5045	454	4.29017
5075	515	4.84564
5218	934	2.56072
2912	3694	2.24499
560	3053	3.66837
4094	2000	3.56059
1036	2478	1.88859
2566	866	3.07649
5202	1260	4.48177
