340	2762	4.6937
3367	3462	4.02589
3724	3481	5
5066	3408	3.80331
3721	2567	2.39174
2449	357	4.34572
4208	2858	5
4654	1276	4.11642
3738	589	3.86076
4464	1225	4.14936
4251	3703	4.14664
6005	1249	4.96557
4396	2420	3.17993
3717	3201	3.21435
4975	1947	2.81586
1091	2019	4.69549
1563	1394	4.11999
4890	3702	2.9415
2883	319	4.29741
4244	260	4.13675
4321	3409	4.06721
902	1581	2.79475
5344	1246	4.2315
4968	3097	4.70488
2140	2881	2.92544
2382	454	4.46512
5359	3703	4.24863
3949	462	2.47527
6007	1735	2.33941
1822	1206	3.83522
5492	2278	2.88534
5462	1372	3.00533
5195	3638	3.428
1926	1291	4.69367
3460	3744	4.67027
4325	3594	4.30109
287	3250	3.0962
34	1291	3.31168
1872	203	2.90175
5630	3538	3.3566
4402	3203	4.70185
2013	2081	1.04379
466	500	3.05717
4061	2596	3.20149
119	1617	3.97087
4924	2735	3.71974
2887	2724	3.62935
5026	448	3.41428
1531	3791	3.17283
3652	318	4.18837
5312	2529	4.98545
3515	3447	3.61748
1738	2278	4.14934
4607	539	2.51937
3465	1199	3.97267
1687	2640	3.49003
1149	1059	1.7335
4640	971	3.88542
3236	1867	1
4098	2080	3.68441
5531	2762	4.26142
4988	2828	1.75015
3181	3072	3.8523
708	2272	2.91811
253	1801	1.8539
3574	902	4.43224
5300	366	3.00682
2114	3259	4.7997
388	1394	4.58706
2485	1259	3.9922
3260	2100	4.33783
4567	299	2.48134
1783	3814	3.58451
4687	1095	1.63917
3132	1389	2.8319
4181	3000	3.55005
2025	1375	3.04178
4538	2167	3.21684
697	1569	3.5055
607	47	3.29014
3964	1474	1.41887
895	3160	4.18271
2361	3827	2.27127
2505	1884	2.40577
957	367	3.47977
5560	377	3.53262
5417	2916	3.67112
1127	587	5
2368	3093	4.16892
2542	427	4.23078
5634	1617	4.24068
3763	3936	4.46565
3205	2028	4.15005
4104	3251	3.28487
2312	466	2.12523
3223	1193	4.87376
4204	1038	4.37771
3361	785	2.84679
5738	1245	2.29625
4590	3425	3.84909
5543	3608	3.48356
2522	1073	2.61668
